"request_id","identity_confirmation_status","_time",merchantId,bankAccountId,res
"003a5b53-3038-4618-839f-37b5d1367e7f","NO_CUSTOMER_DATA_FOUND","2023-04-05T19:13:15.000+0000","a04c89e3-d7b2-4a68-a5bc-4198886542b4","a88baa72-027b-4926-bac7-8aa511c45a9d",fail
"0f09bcf5-df86-4dab-b8b4-b5fbc9d3c21f","NO_ACCOUNT_DATA_FOUND","2023-04-04T20:28:44.000+0000","7951f3f0-a3d9-4d58-92eb-e3578e2758b6","863d6dd6-9651-4a93-ae4e-3c26cfb7b9c8",fail
"d6491b53-f27d-4f74-8119-e33a5afa9d95","PASSED_AUTOMATICALLY","2023-04-04T18:05:10.000+0000","4e58519f-5b60-4385-971b-6b5fb3b1151c","1c1a0f56-0e31-4995-b878-7301b7482626",pass
"831309fa-b333-449f-814b-c3dda1105ab9","NO_ACCOUNT_DATA_FOUND","2023-04-06T13:13:57.000+0000","64eb20a2-f9b6-4a5f-91a8-986440837535","5d357574-e2bc-48fb-8f1c-753a43717967",fail
"313e4cdb-756f-459a-92fb-0057f43f78c2","NO_ACCOUNT_DATA_FOUND","2023-03-27T17:48:48.000+0000","76e974de-f2ea-4e35-97f9-b17cd7752ed2","bfcfecb8-124d-4e99-a353-8667a94e3320",fail
"8cd8b7cf-5009-4ef4-a55c-9b311c6ae078","NO_ACCOUNT_DATA_FOUND","2023-04-05T18:42:53.000+0000","21a53dc8-3bad-4ef2-bf25-c81db60b7cf8","8c20e578-69f6-40ae-acc5-71fd11d6e80b",fail
"4b79e78a-1818-4381-9c55-77cf5e1b4187","NO_ACCOUNT_DATA_FOUND","2023-04-05T20:39:25.000+0000","bb7b2d09-ae7e-412d-b13d-8652263eb9c5","a88c6065-11bb-4ced-b73d-465ce556b9de",fail
"f57f5146-2565-485a-80f1-4e85e2b44ae7","NO_ACCOUNT_DATA_FOUND","2023-03-17T16:05:53.000+0000","28db00a8-60a1-4d49-913f-ad01b803f7f2","f7ad0666-dd99-4197-8672-c5e25bfa813f",fail
"1995db5a-17eb-4a96-817e-163064717c27","NO_ACCOUNT_DATA_FOUND","2023-04-04T00:29:32.000+0000","3091b9d3-6cd9-4107-b813-90f9eb3ec8b8","3c42fd41-9f80-46f1-a49c-bcef586698fb",fail
"7511bf96-255e-49d1-99aa-c48c425ab4df","PASSED_AUTOMATICALLY","2023-04-04T15:04:22.000+0000","fc57937e-c6eb-4dc7-a802-a56c60a22f80","289a4095-d280-432e-a7da-83d189edac84",pass
"fefd30ce-7e33-4718-be2f-8c4892236c93","NO_ACCOUNT_DATA_FOUND","2023-04-01T13:57:51.000+0000","65117d0e-8869-44ab-9ca4-6119d7558b47","f8344d0d-5c94-462c-b15c-1864355bda2a",fail
"5c68e578-49a6-41da-bd0e-626bec6b420a","CUSTOMER_TAX_ID_MISMATCH","2023-04-01T02:56:42.000+0000","91d169b8-fc59-4546-a951-3ab6e9be0a14","a2c357f9-d779-4396-b57e-366372ba43e8",fail
"67b3ba6e-9ca5-49ed-896d-ec261ea7dcf5","NO_ACCOUNT_DATA_FOUND","2023-04-05T18:30:55.000+0000","ad865a46-ebed-4657-a813-07df25edab5b","086b1586-baed-46c5-82b3-0b771e4c408e",fail
