RESTAURANTID,INSTALL_TYPE,BOOKED_TO_WORKABLE_DAYS
f00d83c9-8154-4f63-a52c-cfc7af3152f8,Self Service,13
48de67aa-aa6d-4e0a-a34a-158868ece307,Self Service,69
1b3cd5e0-a1e5-448f-a44b-96e7423873b6,Self Service,14
7ac5bde3-11bb-4dce-bf41-cc1d634be8e5,Self Service,30
1b2f16c1-12cc-4341-9be5-c4cf780e66cb,Self Service,0
7d8fe766-145a-48b9-b6be-a36a6a17ba28,Self Service,22
7c17739c-9759-4313-b159-c070de4802d1,Self Service,7
61db9cb6-e611-427b-9a7e-41232e0a91c0,Self Service,20
609b4912-eec3-46de-8df1-7816b9fc827b,Self Service,20
71a12aa4-125e-4d5d-b5f8-187fff1373b7,Self Service,37
8d58f704-4bec-4b32-a824-6945fbeb9fb1,Self Service,4
e5fde11d-59be-4ddc-928d-56ee8b93a53e,Self Service,47
1d09250e-0dc6-4b6d-807e-c6a033a89a43,Self Service,7
b2911475-ecaa-4ff3-9361-ea7c55e5aa1a,Self Service,35
0266a1a4-b214-4ca9-a1fd-aae86b8b82f1,Self Service,12
32a087d9-5e00-423f-8829-e4beac13afe7,Self Service,3
717b5c42-41e3-4ad0-a2b8-303232598dac,Remote,49
3e73e97f-ba4e-4710-baaf-0c664b5b7c4f,Self Service,33
724e671e-78ee-4473-ae90-1a9768368d03,Self Service,0
c093f7a0-f864-49a6-a4e4-a388917485fa,Self Install,4
7ed5d204-fe9e-4111-a15c-40359152321a,Self Service,6
70871ef2-448d-4291-b3f4-fa8596b064b1,Self Service,4
40d3bc43-a379-49b0-b7dc-7864a9c2ca12,Self Service,32
91cdbfc8-d50a-4d59-bb93-948121d0ae95,Self Service,7
2fb31102-4ed7-41be-b0ca-4a19d61145e1,Self Service,10
982a713e-58da-4e4f-9cb4-76e376c9ec29,Self Service,2
fbf4d611-f257-4913-8d88-dc1cdefedc6e,Self Service,31
5eae18f5-6d78-40f1-8b08-ac01d3be9bc3,Self Service,32
ef850345-3768-46c4-bfda-423fd37d535c,Self Service,6
e6e226f6-54e2-4a7e-9794-3a69e16a1ce5,Remote,3
16db7250-2472-42a1-9f21-2055f4385003,Self Service,3
973767e2-5196-45ba-a539-7c324a358c33,Self Service,3
c95adf2d-9a8e-4184-a228-08b0b7854e7e,Self Service,14
48e3cd7e-d162-4cde-995b-036dcef7f625,Self Service,82
41949fe8-930f-417e-bb6a-01637a83a34c,Self Service,22
ad8d21c3-33a6-4cf8-88dd-a2d55ff5c4ee,Self Service,1
f4be2b1b-274d-4417-b9c0-b0f75437bfba,Self Service,31
31c8e101-c8c9-41d8-80ca-a651d9367625,Self Service,105
1e9e2356-5c42-4530-831c-c2b19a9921b6,Self Service,3
528168dc-c8c6-4547-a0bf-6c4508391095,Self Service,22
c9207d21-7f02-4d33-afc3-70acf5bcc56d,Self Service,11
85696de2-4c2f-4746-90cc-fbf933d57f95,Self Service,0
de1e9151-6532-4d10-8c78-1d095f83ed94,Self Service,7
2732df48-2c76-4aa4-b011-9c3a9b6f64c2,Self Service,12
c5a62a28-1d33-40de-a158-5d60c16fabf5,Self Service,7
8d1bd636-82db-464a-928f-fa8d950af219,Self Service,6
fcf78876-aad4-4102-bed4-184bc4504d6f,Self Service,15
853bf53d-72ef-4512-8c65-933f180be041,Self Service,20
262aab63-4da9-44fd-9488-7eff309c7c47,Remote,27
9ed7cc55-3e77-4993-af16-34973e8ac94c,Self Service,3
2326734c-4d4b-40d8-8f4c-5c14a53a878e,Self Service,8
07c8cb4c-ae39-4400-983b-d4f05436ce78,Self Service,1
78042275-275d-4600-83d9-d8bd8af16372,Self Service,0
785da72d-ca60-4db2-b3c2-08c9cfc40753,Self Service,21
24711bf1-fd33-499d-80e2-2baac379da5d,Self Service,104
8d53c698-f00b-4b75-9c83-17c855967988,Self Service,24
3fc18037-23bf-4bb7-9b4b-91731b696c85,Self Service,1
6920f44f-036e-468d-b4a4-cee25f6e3238,Self Service,0
e2750d67-c9b5-4a27-b9c5-b3b9db8126b8,Remote,12
10f87594-8ade-4c4a-a641-b0a39cd41b95,Self Service,1
e2149018-da8d-4b52-af00-9f2075a88d1d,Self Service,18
2a44594e-5b39-4e31-8849-296265fe79dd,Self Service,13
558adaf8-9e90-4543-a8ca-9ead8cbda1c9,Self Service,38
d8558632-3363-4594-9b91-565bb051e436,Self Service,13
73f36d20-133b-4303-8a45-7ec2ccf21849,Self Service,12
e2903c97-6f2b-4fcf-a84c-75fc93a7a699,Remote,13
2208fc07-5e86-41c0-9ed8-2420bf44fc99,Self Service,18
bebcc3ef-12b5-45fd-bdbb-c5117d0c955c,Self Service,4
b82fde7c-d0dc-4ed4-bc62-27d7dc03a22f,Self Service,3
9fa10903-7c8b-44e0-9e2b-22fdac236134,Remote,17
72d615ab-a33c-4b0f-b58d-7cbc2f47b445,Self Service,3
937cb975-ba66-4ce8-9f2d-c7bcb7de581f,Self Service,7
2c0a5fdb-a28c-42c6-8239-7f51393f4b10,Self Service,54
5ab350bd-f0f2-4e5e-bd58-d1dde61b6d4e,Self Service,5
51604c1e-114c-4831-a19f-ccbcb6e807e9,Self Service,29
4a46bfd2-6984-4c86-b2bc-398d939a86a2,Self Service,3
771570c2-b330-4126-bfcf-7a42c3b7fcdc,Self Service,4
080a263f-d82d-4c06-8314-0b30c80fcc55,Self Service,14
5a7e772a-902e-4183-b145-4578ef96f86a,Self Service,2
361ae48b-024b-4ec5-ace7-ec72cc8a51c6,Self Service,8
28e7d5d8-e486-4123-8e1d-759691a3d68a,Self Service,10
a69665cd-c130-4f45-b00c-65f10f88903c,Self Service,0
e37cc915-a256-4cd5-8da5-003178af71ca,Self Service,23
ef7acc70-8fac-427a-b70e-2b2f89d861f8,Self Service,5
42d37947-021a-4947-ba6f-b039ae26af88,Self Service,6
34519f7a-1299-4715-b090-fcf2e97002b2,Self Service,49
f4f737fc-38d7-4af0-92d6-91b7ba5ab4d1,Self Service,39
101de6ba-7060-48c2-956e-19452aac3b76,Self Service,18
c106be6d-26d7-4cb0-97d2-b56ce46ffb84,Self Service,34
f113aed3-eb6a-4095-b10b-1d6ea9a8aeed,Self Service,134
9bf87036-2f5f-4b70-8302-b8fbae24c0c3,Self Install,56
3ffd7e9d-bd2f-4984-98d8-3ec1ed563fa3,Self Service,1
9683a236-0cfd-4361-a5a5-1055acfba5ab,Self Service,48
90529c3c-7ea5-4d82-8ac5-b09d4c74e614,Remote,56
682f5c58-af92-419f-9936-876cbe55a171,Self Service,32
e585d4a3-dafc-452e-bfcd-a53a2c791b3b,Self Service,10
9d167aaa-941a-4ea6-bb1e-6ea44fc66876,Self Service,13
1e9c0ffd-c2db-413e-a9b8-55446e073ca3,Self Service,0
8fad0ebd-caef-4e5d-93ae-a72370452dac,Self Service,5
1d41b40a-13d0-4a4b-98c2-c953b3f2c035,Self Service,0
e0e81d0d-4641-4b0a-ba7c-f78c8fe4f956,Self Service,1
2d9c64cf-f2e1-46ed-9b9f-450bc29e46fb,Self Service,12
eaf4186a-b9dd-43f1-9bef-83cf444122ec,Self Service,7
aa57b8ac-b4a2-4775-a44f-c98517ed23d4,Self Service,123
2b10e6ea-ae05-4150-847d-d58a54867085,Self Service,21
60d9118e-ff0a-42eb-b5fe-8b8b47094e92,Remote,0
ed5cc7b2-0582-415e-97d2-0c755e160a3b,Self Service,5
fac1c340-d9cf-4ca8-9e52-4581d0c7a0c4,Self Service,0
561dbc28-424e-43f7-b9e7-d86cc8cd795c,Self Service,27
691695d3-798f-4a6b-9438-48ad542a5b14,Self Service,4
21635490-772d-49d3-998b-75cfac74fbb9,Self Service,6
d7b7a584-b04f-4414-ab2f-f703c12540e1,Self Service,26
f8ec6626-ca7c-4234-be3d-ceed411b760c,Self Service,106
942d71d5-2fd4-4961-8ef1-dd4aa7980cd1,Self Service,23
0a865bf9-941e-492a-8e07-f2e40c62002c,Self Service,24
de01b3f3-3dad-4eb6-97b3-3aff30a08235,Self Service,10
23810a65-73ac-4753-b045-1abef871f3d7,Self Service,8
4dfb4635-ef05-48e5-9589-f4db5b51ccb5,Self Service,38
655246b8-1aee-4ff7-ab61-5627ffa01c69,Self Service,10
0063c8ad-131f-48b3-b8d3-7e7c0d37d083,Self Service,348
29387ffa-e491-4756-b5f2-30f712483204,Self Service,27
faf07b11-b377-47a2-8a1e-9a29e99c6fdd,Self Service,15
43110d97-bcc0-4b5a-8125-b60db7ea2b61,Self Service,50
1a55743a-b750-4507-8149-4b58d38826e8,Self Service,0
7b39d79c-d135-4568-b30b-44d1dd3e6159,Remote,22
04f1acfe-1001-4e52-a44d-57bfbea521e1,Self Service,2
580e7259-af81-4d90-83c5-25b8da3d2f3b,Self Service,9
a452f9f0-c850-40a1-89ad-61780e6f685a,Self Service,2
607fa72a-d80c-4a84-b1c3-3d3a526169d6,Self Service,13
d9e05669-4356-42c6-aca8-0dd6acab3324,Self Service,1
3b8d5d64-4008-4be4-a2f6-ea91b499f92c,Self Service,168
fe364877-40a8-41c9-95de-122c4bd34530,Self Service,19
f3b216d7-36cb-4431-a3e9-25ce38c0ca4a,Self Service,14
b0eeb077-d77c-42d2-b94a-83b1ef89cd92,Self Service,40
b28770b2-50bf-4ee7-9545-c73f2ee03f06,Self Service,66
96ca8dbb-ca9d-4be2-b7f5-3ff0a33ebb9c,Self Service,6
1cf92340-fa5a-47f0-a499-56bb508e6849,Self Service,6
672a267d-24cc-4850-9910-ed4c5e064d82,Self Service,4
18a0fbed-2b41-4668-9c07-57ff3f2e3fb0,Self Service,14
722d6469-50bc-461b-bce9-35625169f70d,Self Service,4
82d82343-bf4b-45fc-a4ec-187a47daca59,Self Service,25
4a7e6dc9-63ae-4144-81cf-3b06b3ad664d,Self Service,78
2262714c-af76-491d-ae40-ca8c552f8cab,Self Service,4
3c45c2e1-f2e7-435b-80d4-e24d4f358245,Self Service,1
2b3c0622-a494-403f-b99d-538b80e911c5,Self Service,49
1e3b3cdf-ab03-4ad4-a3d2-8ea7b69c7697,Self Service,3
5f3b9461-6ca2-4df4-ac08-49e1e4a3939e,Self Service,10
8b35be53-5e9b-4e1e-a02c-4e89fad70e5d,Self Service,8
35cd0e2d-b2e5-4fca-b91b-f078f7dbaec0,Self Service,21
0beafb31-431d-467f-92ae-7c8b833fe142,Self Service,3
e539e46f-6e6d-42f0-8c83-59b8c50ad64e,Self Service,53
c9d610a5-e301-467c-b8ae-5790ca992fbd,Self Service,14
72a565f7-0ffc-4af0-b6bd-cf1cf0d05624,Self Service,11
9c393ec5-9661-48c6-896a-9d953bc881e4,Self Service,13
a9034341-4e55-42ca-b2ff-4cad44eff232,Self Service,67
4f33c989-b6fd-4c31-aec6-2afb5696f6fb,Self Service,41
6e966e9f-7419-4008-af8a-cc5f39daf33f,Self Service,8
ca21aacd-cdcb-4e85-a3fa-25dd83792f13,Self Service,0
aaa84183-3468-411f-8815-8e4d645fbcc0,Self Service,7
c162a937-4c2b-49f9-8865-3b412add3979,Self Service,7
7a3ad77b-3d92-4740-92a4-7bb7c96c6c9f,Self Service,34
81d46f37-b869-4d26-8545-c31ec7ce0931,Self Service,3
3b7eaf39-e830-4c5d-9fed-49c380937e56,Self Service,17
dd49bfc5-0bae-4fde-b143-388234c40393,Self Service,0
6135d6a2-c087-462d-9820-0b2af0654e8d,Self Service,15
ba1b5b29-c2d8-46ed-8f42-5a68a3fae0ad,Self Service,35
642667bc-789a-480f-84eb-ddb5fe518986,Self Service,11
0a07f6c5-cb5b-4ff7-827f-3392a05658b6,Self Service,29
7ed1958a-8614-4e25-8d94-c110e5d8e502,Remote,26
55a20770-ed2e-42ec-9821-79d43f457a57,Self Service,9
857531d5-70a9-46ad-b6c0-1948d4564071,Self Service,2
feac6ef3-94a7-43d4-b511-975e1016ec33,Self Service,19
db982ef4-7115-47e7-8c13-0242acf9cc20,Self Service,7
38957c90-a8b1-452b-a7a8-aa2450d3b206,Self Service,7
946594c4-7649-4375-92ee-b0959251f734,Self Service,7
975ae88f-b4c2-4f1c-b85a-a81072f52914,Self Service,25
21a53dc8-3bad-4ef2-bf25-c81db60b7cf8,Self Service,7
b7e30c0a-ce0f-4ef3-8b87-d1592f73fd09,Self Service,2
8999b81c-d08f-4e9a-8c16-f10626194a26,Self Service,67
a4e9e94d-2bcd-46e2-8555-e7dc3d6e2f95,Self Service,22
5efc4ce2-f0af-430c-97f4-ac5b381b39b8,Self Service,3
1a8c77fe-50c3-40b7-9793-1fc0f56cbd10,Self Service,6
8c677ecb-4694-4dac-955d-9b06457db7ac,Self Service,17
155bc2ae-b03b-4155-9eb3-1bee42065f2a,Self Install,6
dfa94a46-1b64-4818-ba53-dccff25ba423,Self Service,15
c32e1ec9-dff4-438a-af50-5d85d42db16b,Self Service,1
3d3d89ce-79c1-4d69-b1ea-01a00e53ca3f,Self Service,30
65630b0b-11ed-4ee4-8464-9274da8ddd02,Self Service,67
4c4986a5-5f0c-4024-a9b7-f251f28902df,Self Service,5
3d231808-3d9c-48dc-9ef0-83f14291675e,Self Service,17
4a4a4c57-8f90-47fe-b64b-dbdcc0abaf92,Self Service,6
7ac07d44-ac54-45ed-9c48-281c216256fa,Self Service,2
bc3b9ef7-35a7-4207-934d-09caf60a09a4,Self Service,6
a0223d22-00ae-4fd3-84d8-fbc88ea38ec7,Self Service,3
9ff74ed5-adbc-4dff-af38-27ac48ecf08d,Self Service,5
922d3208-01ee-4cff-b756-958aaebb0b37,Self Install,0
bbd1ef9f-4f73-454c-a830-6e1d47ca7247,Self Service,16
7285ddb1-cb11-4f2f-9b3c-949200a08173,Self Service,17
b1b9a739-1948-4e04-aabf-b1d53466277d,Self Service,32
0f53eb94-b219-4cdf-87f6-0804f4142d0d,Remote,57
4343d5d9-0789-44bc-95d9-165c20494d93,Self Service,107
aad4a3d1-2fcf-4356-99aa-74ae7f04de0c,Self Service,6
469e9c60-1238-49c3-803d-740ade69c976,Self Service,4
b40f0439-9fa8-47fe-aa55-94e378ea54a4,Self Service,9
4d082fa1-3945-43d0-a028-01f3f979f093,Self Service,36
1e7d33f0-48b4-4e15-8a62-8b518fe16aa3,Self Service,7
fee3540b-755c-4ec2-b3a8-37aa6de7ef26,Self Service,10
c7488c77-a1cd-4c09-a102-4ab5b8d46e62,Self Service,4
b61383eb-3a18-44b3-a8e9-9fe41d1d1e5b,Self Service,6
8367b970-9429-48f3-bc09-18540b1a1f0f,Self Service,18
0f50181e-5039-44e4-be48-08b70e366c2f,Self Service,11
ac6d09b9-2998-4bcf-9c61-b4c8ec269d58,Self Service,55
0a3e039c-fef6-42ce-ad0a-a7fc605c78c9,Self Service,17
1f054f9a-363e-4cd7-a607-56d63d960bcc,Self Service,12
eb1500fd-93a2-4f51-8d09-9e2df9b1b334,Self Service,9
f4479582-b706-40fe-a063-2593de3b9645,Self Service,2
37293d12-5081-4a05-854c-cd2876a8f343,Self Service,74
9e62417c-a7c1-42cf-91d9-da4af08a924d,Self Service,20
1bf5a12f-cd34-451c-935f-674bfbac8ec7,Self Service,2
9b7441e9-ca4b-4f3e-93c5-78e67470576b,Self Service,11
13dc475c-9b5d-4571-b9c3-36fe647950fe,Self Service,4
57c6a91d-7d94-48ad-bc46-237e93b83240,Self Service,7
390fa0b9-30c9-4ec5-8794-19e53abb2f78,Self Service,14
ab650b51-12ba-43fe-b710-59fac39e62d1,Self Service,4
23846001-3fe0-43d6-85b7-e1cfb793fa6a,Remote,20
e3fe29e3-6ff1-45f0-8d22-0dd4f2d11087,Self Service,56
bf6c4f75-c4e9-42e0-b50a-d20426baea87,Self Service,10
aa569ca1-4b5e-45cc-b1b3-0a72128d9985,Self Service,48
bb2ed665-6743-48df-8b4c-de4966a48c7f,Self Service,33
ddd6c580-caa3-4f21-8116-6cac5444ef56,Self Service,11
9b64dad4-76bf-40ef-b980-56c6c72f2a0c,Remote,75
8bb17b60-975c-4716-9034-b63a1826ff89,Self Service,25
e0e44719-da39-4b94-a0c4-4e1a4393293e,Self Service,18
5a26e64f-dfe5-4b83-8973-a62bdc140b1b,Self Service,1
3dce1eac-a8a6-4b92-a9ff-fe2595638d89,Self Service,34
6fb03350-44f4-4947-9287-b81c5caf7e65,Self Service,5
d08c65f0-dd79-4fb6-85e7-71442f12f981,Self Service,0
dc838b23-13eb-45a2-a163-02ec358ac07b,Remote,28
5bcda841-0df3-444e-b231-dd9c3beb93aa,Self Service,19
e96b7021-63cc-4f94-b7fb-7aeda0f7afbe,Self Service,2
27b8597b-8100-4c75-8956-02ed91cb790b,Self Service,0
cf6668ff-1454-4e17-b4ac-99fd181abd88,Self Service,47
5fa00030-51cb-426d-89c9-a5cf691e6723,Self Service,8
295ead3e-4a95-470a-bf10-381a1e3c5b76,Self Service,26
ec23942d-b6a5-4abe-855c-a838379faad3,Self Service,9
cbfb41c5-735c-47c5-8c74-469cdab1b964,Self Service,6
fd130ffc-c086-42e5-9db5-d92b7b9896a9,Self Service,12
ed0184d5-2053-409e-ba90-ca27fc98f7c6,Self Service,0
d033151c-2688-4335-9ea3-0c7c118c3b02,Self Service,50
be2a32b1-9f13-4e26-a93a-7146998b21a9,Self Service,6
72c63b1b-d04c-4480-8a22-a89868f456e0,Self Service,4
372edb76-b24c-4aaa-ad55-caab457a5fb4,Self Service,18
dcf1aba9-12d2-4651-bf0a-c1f6fa33ee5e,Self Service,2
6fb9f57c-9050-46f6-a48e-d74b4b22e6c6,Self Service,20
37209e47-7b21-4e12-b871-ffdbeda86cd1,Self Service,9
68695a31-15e0-455a-ac52-dbe57497604d,Self Service,8
02e432f7-0f70-40a1-b4c5-514499e740b2,Self Service,5
0ee5674f-0ef7-4add-8c67-43c420c360ed,Self Service,64
f5ff2117-3faa-4ead-b31f-27aa7985821e,Self Service,51
73b7a797-af00-40fc-9c73-1d2694c0940a,Self Service,4
89201fa8-c153-453b-ba7e-479694aa8853,Remote,0
990fbae1-e016-43e3-9377-bf770111a629,Self Service,5
a0f2b333-583f-48ba-8ae1-8b778458eb1f,Self Service,28
57c17ccf-1605-4e2a-95e5-ea5b4282b231,Self Service,2
a8cf8464-3694-40b2-a2a8-bc9024951f4b,Self Service,7
cb8ff18f-2eef-4591-a14a-6017856267d3,Self Service,9
e1013de4-9627-469b-985d-aea608d08dfa,Self Service,18
d1f592a9-03c6-4817-99e8-e27afffdde43,Self Service,8
a8cfdcbf-1ee5-4a1a-8241-b4f982ff64a8,Self Service,17
a2ddda0b-36ca-40ea-a187-c55fd0c21bc0,Self Service,3
0964c372-5c03-4685-9714-693e24b0fd34,Self Service,6
9e01ddc4-f319-440b-b1f5-16de1681aff4,Self Service,15
ddde0a6f-06ef-472b-9dd2-b401c884bbe8,Self Service,1
70dd54e3-6627-48c4-a788-75d2736c6e07,Self Service,12
e8587da2-e5d8-4b2b-abf4-b041135ba052,Self Service,5
5cce838a-7ab7-42a7-9087-7b282d27e8cd,Self Service,13
b6f5db02-7d3d-4794-96af-97d6dc671069,Self Service,7
14ebbb57-af83-4a10-9510-a6fee1517cb4,Self Service,44
87bf49e8-65c7-4fda-9929-30109b304714,Self Service,50
bde7c434-6f05-4186-a21a-d1aaf8fd210e,Self Service,35
39671f26-df01-4424-9418-a405f296aef5,Self Service,23
4f7cac7d-5dd5-4fc7-8e88-5ba189144dc9,Self Service,8
66866b7f-8199-482b-9659-548da12c4b80,Self Service,57
06851d16-c753-419b-bffb-736b4f5e9297,Self Service,7
196f776a-08b2-4e5d-9b23-68b2c93068b8,Self Service,25
2fe587ca-1abb-4549-a184-b4df042e563d,Self Service,11
3eb1c6ac-7a44-433c-9663-b461e91245c1,Self Service,7
f3fcec39-8360-430a-b2ec-5a991d7dddc4,Self Service,0
a5837d7d-ed19-441a-bc79-6c22122395b6,Self Service,28
6d77424a-514d-4df8-ab5c-8606797052d1,Self Service,63
355dd9fe-92dd-426d-ac10-1e46ea0e3082,Self Service,6
83a74216-e40a-4a8a-960e-2a2d538e7d2a,Self Service,38
4cfb0fe4-85bc-4966-9f7a-60a1047940eb,Self Service,0
c44a2ba8-828f-449e-b3ec-e4609e3bea33,Self Service,34
cc959b62-0351-432e-9fc4-b814d51ada1f,Self Service,7
73f67ef9-bfa6-48bc-8102-fce48bd4ab8a,Self Service,28
207722da-7138-4649-947a-41bba26647f6,Self Service,9
50c753c4-70ef-427e-bb16-18b6343e6616,Self Service,51
d4849554-2768-4e77-8b79-60ab3c228756,Remote,2
ea8d9d8d-87c1-47bc-9a69-468aa50cf9a1,Self Service,4
5c323dfe-fba5-4c1e-abaf-b2dd4601de00,Remote,10
84610c52-4104-4b3e-bf63-511d871b85ea,Self Service,4
5c43d5cc-38ce-40cd-a6c2-05e11bb73abd,Self Service,7
88a073fb-8aa0-42ec-ab10-f9b515810e60,Self Service,71
8bc0cf37-1c12-43e3-9805-33800102eea0,Self Service,4
4c8851dd-7ee4-4b9f-8938-77a9a77c6856,Self Service,37
b501d333-a0f3-46c6-94e8-e234e16f8610,Self Service,84
08dc0450-80e4-4b91-9fb2-28e2f98f8f82,Remote,11
6891917b-2f51-4045-b8f8-402ba8159a6b,Self Service,137
23b8e12e-7ec8-4f87-b655-1c02ee8763a1,Self Service,11
7af71913-bdbb-42dd-be92-edf336016f64,Self Install,24
10d04d3a-aafb-4673-9115-68474b560960,Self Service,42
b16ead99-6b81-4072-a33e-870f4cb4a7c6,Self Service,2
4696b2d4-30e1-407e-888d-a1d1e986eb5f,Self Service,17
a04c89e3-d7b2-4a68-a5bc-4198886542b4,Self Service,2
0dfb813e-54be-4145-920f-bed3f9636977,Self Service,57
3071a825-a897-4c31-a14c-b3366ec63177,Self Service,3
ac066af2-c88c-4560-b876-9f354728c4ac,Self Install,0
f3e01f1c-d728-45c8-a0ee-818a625ef657,Self Service,14
677a30cd-09ab-4f33-b910-e63ca1c55c14,Self Service,9
b52c3cf4-baed-40c9-b54e-80818417b70b,Self Service,10
10a80fdb-23d2-426c-862d-8174fe0afbf5,Self Service,7
d745d3b5-fe34-4eed-bbd8-a80d893dca5c,Self Service,1
861f6254-e14b-4586-ba6f-1bf76b472a39,Self Service,23
24548009-e149-4680-93b0-ef538ea345bc,Self Service,20
b53a7cc7-cce9-4ed9-bb0b-341d00293bc5,Self Service,3
ee14e031-c4a9-4400-9fb7-b160ce1f1620,Self Service,5
aba0f0ce-1780-4833-896e-47856205b6ee,Self Service,2
a20a1c9d-e32d-46bb-ab20-35e1df0eed6b,Self Service,0
4e2befd9-d484-4f0a-86e3-a6a3bb341248,Self Service,6
c3276e37-738f-44fd-95f7-f57702c90808,Self Service,4
cfb57bed-1b59-493e-85b7-f1023f96ad61,Self Service,5
4d05b21c-f886-4da9-823f-a8442b193b90,Self Service,71
199c46b1-f22e-4181-9e53-15566741928c,Self Service,36
881d8aee-c483-4213-8801-50cab5e21c99,Self Service,128
0db2276f-ca70-4302-8c9c-6863d31139c2,Self Service,40
7219fb53-aba1-451a-b796-e582c7ec213a,Self Service,5
53b4736d-249a-46c0-ad28-c33507ec6228,Self Service,0
a4ed7544-f81b-444f-a00b-388c21ad03c1,Self Service,25
b59472de-e904-48ed-82d3-648d997ac2d3,Self Service,25
4f3f5ca3-3d1c-4bea-b7f2-333c9e5724be,Self Service,14
811e2aeb-7049-4274-946d-665d207968e2,Self Service,13
073e9952-0c2b-4945-8694-de64e2e5cece,Self Service,71
10be86b5-7ae3-49bb-81dd-6c9cac4c73de,Self Service,1
b7ee0976-842b-421d-9448-15b7fcf6e539,Self Service,10
4b3fb870-f823-4eb9-84c8-6963a6be312d,Self Service,9
be5746ba-55ae-4350-a34e-d994be321728,Self Service,4
c8ff68ce-a09d-4694-bba9-503b97025869,Self Service,9
769fff57-17e8-4115-ab10-2d99e34f8f3d,Self Service,29
65fbf17a-d30c-4657-82f7-85d6bc1f9c2e,Self Service,12
5a718ef8-5d91-4131-a9ea-4398a6bb707d,Self Service,8
f60a7960-59ad-4767-8d27-bfb79b9d6b2f,Self Service,2
57cac983-cbc7-45b4-8c9c-c7279d825054,Self Service,15
d08e559d-071a-4c85-b49a-5d2d6a4923a4,Self Service,15
ddaa2167-56c4-4d09-bbe8-3177984d5499,Remote,1
43e4cb87-f73d-4739-8621-846b2c448a72,Remote,13
cdaf1d9c-6e19-4382-937f-feb57aab24a0,Self Service,1
533f8f17-3da8-4009-8f3e-92f433e4d50c,Self Service,94
55f4b284-317f-4320-806b-9c7606255f6e,Self Service,3
238c9b2b-5f95-4bfa-8db0-177ce27eb1ed,Self Service,322
95fc5466-3864-4418-84ac-3f3d09501a33,Self Service,84
fd2fbda3-7979-4cca-905e-0e0747637fdc,Self Service,1
04791ad4-d754-4587-be58-c54c4063b305,Self Service,11
80aa2088-5404-4154-a0f5-3d9f8142804e,Self Service,3
640a6111-4b59-437e-84c5-bef1c613cdaf,Self Service,4
603c84ac-8d82-49a7-a804-1c7aff59e82c,Self Service,10
803f2a8a-6c5a-4aa7-a79d-56cced4b23e8,Self Service,14
ea9c81c5-cdfc-4c70-aa16-1cbd873ca5bc,Self Service,3
3ea41db2-00ca-4fb1-8f09-54dd7e54d4d7,Self Service,13
46817271-3306-4b76-8d6c-14cc0d26fff6,Self Service,1
91d169b8-fc59-4546-a951-3ab6e9be0a14,Self Service,6
f457a16f-db3b-4d48-8c4b-10505348dfca,Self Service,2
c2bc6d2a-abfc-4e73-94f6-a7fc5bd126d3,Self Service,22
c8ef2405-47c8-4164-919c-9e785020a14b,Self Service,63
d53f6a33-877d-492c-a98b-7bc11d550493,Self Service,25
e4129d5f-15fa-4d50-b156-ac442ffbd586,Self Service,18
5ea24d99-c873-430b-86e3-1d2b9fec2433,Self Service,14
1999e5f7-befa-44a9-86fd-e2c560f14f65,Self Service,9
fb8f3a83-ad73-4dcb-a929-9d5296734d2d,Self Service,0
4511fcaf-762c-42ec-b647-7182caab9144,Self Service,9
37b148a7-7cfa-420d-bf4e-6c5f7730b1f5,Self Service,71
4839a0ef-feed-42d6-ab53-e8943561ab91,Remote,7
9d2a33dc-f767-4754-9935-a7744e376e8d,Remote,10
7fafa41c-8965-435a-b889-930b70964843,Self Service,1
a51e6157-cc2a-489c-a4bb-aa402412a60a,Self Service,31
f6c53db0-54e6-410d-bb02-ebaef78617d5,Self Service,7
cb2f878f-40c5-4881-a78e-9359972c543a,Remote,12
a96de2a4-e0a0-44dd-bf98-3bdcced1aacc,Self Service,29
462e0d45-df94-4f85-9fd2-5807a33fbe50,Self Service,6
3677d20d-cc04-47ba-ac7b-77e1801f2d1f,Self Service,14
d811c75c-f0be-4828-b40d-aa8837a4e68f,Self Service,22
65eb2c6c-6da2-4241-94ea-70b9e0167627,Self Service,5
710c62d2-6f93-4089-846e-9b0e638292fa,Self Service,12
87c102b6-31c1-4f02-bc29-091ef5b763dd,Self Service,59
75c0544d-dffe-4289-ae8c-5d25062c4a4b,Self Service,15
8a0ea3ce-5f98-4026-bff5-4b96d3fe6664,Self Service,7
9dc3f7a4-0d6b-466f-8861-6e796ce1e4b5,Self Service,108
3a0383a2-ead8-41b8-8d63-d6de750f6b1f,Self Service,13
dd31832e-b292-46a0-9ca2-32b5af75e6e0,Self Service,5
9fd2d61f-5f23-4b74-866f-427443a4ebcc,Self Service,6
e96d65cc-b982-4059-8b17-d67c001c71a2,Self Service,46
fadc0ff2-0031-4d1d-88ec-b6ea946ccfcc,Self Service,1
c9903b9a-656d-4561-a91a-f9301af9a212,Self Service,7
90cb53e5-e721-4321-82ab-2f39da504005,Self Service,2
80c98f4b-5f5b-4ee3-9813-d5f608670cb6,Self Service,10
5d9703be-2436-4f1a-ae37-42d5ec9abcd0,Self Service,10
4adf4968-f12a-41c1-8a9c-28ebb02af088,Self Service,25
9c3bae90-8406-4a1f-9d4c-3740520f4232,Self Service,12
87193645-db57-4b56-8ccd-df326a5171a7,Self Service,6
