"request_id","identity_confirmation_status","_time",merchantId,bankAccountId,res
"c65631ba-3c36-4130-9ac3-48fc73ffc719","NO_CUSTOMER_DATA_FOUND","2023-04-05T21:32:35.000+0000","82bb1d2a-9331-4602-b690-d1e85b21ec2f","a2b01eb8-b77d-4c51-ad7b-941caddc3c3e",fail
"77ed17d1-2b65-4eb7-b20b-7f33bce35c77","NON_PARTICIPANT_PROVIDER","2023-04-02T20:04:54.000+0000","6799f515-44d9-4a29-b4cd-b7b0ae3871bd","46ffee92-dff2-4035-820e-f2ff05d0f418",fail
"8fe0593d-f982-4a8b-800e-0ecae4d04609","NO_ACCOUNT_DATA_FOUND","2023-04-01T00:39:41.000+0000","4f68c5f1-1d0a-46db-ba46-3815235c0e3a","866d73c1-7b83-4353-8703-52286da64544",fail
"cfb094a4-569b-441f-a7da-9c9caef55944","PASSED_AUTOMATICALLY","2023-03-30T16:27:07.000+0000","a96de2a4-e0a0-44dd-bf98-3bdcced1aacc","bf5e0715-adab-4f06-b83f-dc1851a30e97",pass
"36bd311a-80e5-4e99-9a7d-1bad3de9fc5d","PASSED_AUTOMATICALLY","2023-03-24T16:02:05.000+0000","5e331269-eb5c-4252-b55e-2607f848c818","79d87133-c1b9-4a89-9c47-65ccc7f35148",pass
"0e499b7a-4979-43d7-9a08-3c86e500524c","NO_CUSTOMER_DATA_FOUND","2023-03-31T19:01:38.000+0000","cf98aca0-213b-4697-8575-13be79a88c88","0dffc414-0819-47de-a5f8-dd24325c5041",fail
"90f96129-2929-4dff-86b7-16b55cd8406e","CUSTOMER_TAX_ID_MISMATCH","2023-04-17T22:05:03.000+0000","8b1d761b-7a7e-48d6-8458-9db1a249bed2","04c6a41a-a7a8-4f2e-8c1a-332484b20f2e",fail
"095cdbab-0219-4670-a530-8a4e6997a8b8","NO_ACCOUNT_DATA_FOUND","2023-04-17T18:05:49.000+0000","0c88f979-9d60-4d2d-b604-b693691576af","a869bbe4-c1ab-4e72-bc94-f924061aaf69",fail
"47f4f73d-0588-4db2-bb88-c231ac6fb1a8","CUSTOMER_OR_BUSINESS_NAME_MISMATCH","2023-04-16T14:24:09.000+0000","96f3fe80-13fc-4c02-b9dd-af6b6b4abff6","b4b6e089-4a85-488e-8832-784f8a5a5929",fail
"a03b5205-1b5f-472b-a2cb-aff59a069581","PASSED_AUTOMATICALLY","2023-04-17T16:30:45.000+0000","07ded6ea-e424-429e-bccd-67761bc63036","2dd24207-47a4-481e-aa8e-b145f71a02d4",pass
"fdfa45e9-de5b-4280-b804-4cfc7e084efd","NO_CUSTOMER_DATA_FOUND","2023-04-16T02:12:53.000+0000","3a3bf821-4477-416b-8212-c317e184e58d","1321bdd3-b9d7-4104-94d8-60cab225f475",fail
"d351b41a-e1b9-499d-900e-2ea8beaede2d","PASSED_AUTOMATICALLY","2023-04-05T15:09:10.000+0000","391cf6df-0074-4def-b613-5fac818e7c52","e33c6c81-4d31-44d2-8120-553167358d0d",pass
